dataset,discard,notes,phenomenon,gramm_id,gramm_sentence,ungramm_id,ungramm_sentence
Adger,,,,ch8.5.g.04,The old man claimed that the legend was real.,ch8.7.*.04,The legend was real was claimed that by the old man.
Adger,,,,ch8.5.g.05,The CEO claimed that the layoffs were necessary.,ch8.6.?.05,That the layoffs were necessary was claimed by the CEO.
Adger,,,,ch8.5.g.05,The CEO claimed that the layoffs were necessary.,ch8.7.*.05,The layoffs were necessary was claimed that by the CEO.
Adger,,,,ch8.5.g.06,Everyone claimed that the party was spectacular.,ch8.6.?.06,That the party was spectacular was claimed by everyone.
Adger,,,,ch8.5.g.06,Everyone claimed that the party was spectacular.,ch8.7.*.06,The party was spectacular was claimed that by everyone.
Adger,,,,ch8.5.g.07,The doctor claimed that the operation was necessary.,ch8.6.?.07,That the operation was necessary was claimed by the doctor.
Adger,,,,ch8.5.g.07,The doctor claimed that the operation was necessary.,ch8.7.*.07,The operation was necessary was claimed that by the doctor.
Adger,,,,ch8.5.g.08,Everybody claimed that the local millionaire was very generous.,ch8.6.?.08,That the local millionaire was very generous was claimed by everybody.
Adger,,,,ch8.5.g.08,Everybody claimed that the local millionaire was very generous.,ch8.7.*.08,The local millionaire was very generous was claimed that by everybody.
Adger,,,,ch8.56.g.01,That the answer is obvious upset Helen.,ch8.57.*.01,That that the world is round is obvious upset Helen.
Adger,,,,ch8.56.g.01,That the answer is obvious upset Helen.,ch8.58.*.01,That whether the world is round is unknown upset Helen.
Adger,,,,ch8.56.g.02,That the claim is false annoyed Clare.,ch8.57.*.02,That that the banks are honest is false annoyed Clare.
Adger,,,,ch8.56.g.02,That the claim is false annoyed Clare.,ch8.58.*.02,That whether the banks are honest is unclear annoyed Clare.
Adger,,,,ch8.56.g.03,That the rumor is actually true surprised Peter.,ch8.57.*.03,That that the politicians are corrupt is actually true surprised Peter.
Adger,,,,ch8.56.g.03,That the rumor is actually true surprised Peter.,ch8.58.*.03,That whether the politicians are corrupt is still debated surprised Peter.
Adger,,,,ch8.56.g.04,That the report is not secret worried the General.,ch8.57.*.04,That that the army is over-extended is not secret worried the General.
Adger,,,,ch8.56.g.04,That the report is not secret worried the General.,ch8.58.*.04,That whether the army is over-extended is unknown worried the General.
Adger,,,,ch8.56.g.05,That the report was kept secret worried the president.,ch8.57.*.05,That that the prisoners were tortured was kept secret worried the president.
Adger,,,,ch8.56.g.05,That the report was kept secret worried the president.,ch8.58.*.05,That whether the prisoners were tortured was still unknown worried the president.
Adger,,,,ch8.56.g.06,That the rumor is untrue comforted Sally.,ch8.57.*.06,That that the hospital is closing is untrue comforted Sally.
Adger,,,,ch8.56.g.06,That the rumor is untrue comforted Sally.,ch8.58.*.06,That whether the hospital is closing is unanswered frightened Sally.
Adger,,,,ch8.56.g.07,That the claim is constantly repeated frustrated Cindy.,ch8.57.*.07,That that the goverenment is hiding evidence of aliens is constantly repeated frustrated Cindy.
Adger,,,,ch8.56.g.07,That the claim is constantly repeated frustrated Cindy.,ch8.58.*.07,That whether the goverenment is hiding evidence of aliens is unclear frustrated Cindy.
Adger,,,,ch8.56.g.08,The the secreat was never revealed irritated Harrold.,ch8.57.*.08,That that the CIA assassinated world leaders was never revealed irritated Harrold.
Adger,,,,ch8.56.g.08,The the secreat was never revealed irritated Harrold.,ch8.58.*.08,That whether the CIA assassinated world leaders was purposefully unanswered irritated Harrold.
Adger,,,,ch8.62.g.01,That Jason had arrived annoyed Mandy.,ch8.64.*.01,That Jason had arrived was obvious annoyed Mandy.
Adger,,,,ch8.62.g.01,That Jason had arrived annoyed Mandy.,ch8.65.*.01,I said that that Jason had arrived annoyed Mandy.
Adger,,,,ch8.62.g.02,That Nina had won surprised the coach.,ch8.64.*.02,That Nina had won surprised the coach insulted her.
Adger,,,,ch8.62.g.02,That Nina had won surprised the coach.,ch8.65.*.02,I said that that Nina had won surprised the coach.
Adger,,,,ch8.62.g.03,That William got the job impressed Lauren.,ch8.64.*.03,That William got the job impressed Lauren was clear.
Adger,,,,ch8.62.g.03,That William got the job impressed Lauren.,ch8.65.*.03,I said that that William got the job impressed Lauren.
Adger,,,,ch8.62.g.04,That Donald had gotten sick worried his wife.,ch8.64.*.04,That Donald had gotten sick worried his wife upset him.
Adger,,,,ch8.62.g.04,That Donald had gotten sick worried his wife.,ch8.65.*.04,I said that that Donald had gotten sick worried his wife.
Adger,,,,ch8.62.g.05,That Melanie joined the sorority frightened her parents.,ch8.64.*.05,That Melanie joined the sorority frightened her parents emboldened her.
Adger,,,,ch8.62.g.05,That Melanie joined the sorority frightened her parents.,ch8.65.*.05,I said that that Melanie joined the sorority frightened her parents.
Adger,,,,ch8.62.g.06,That Elizabeth married a millionaire impressed her coworkers.,ch8.64.*.06,That Elizabeth married a millionaire impressed her coworkers.
Adger,,,,ch8.62.g.06,That Elizabeth married a millionaire impressed her coworkers.,ch8.65.*.06,I said that that Elizabeth married a millionaire impressed her coworkers.
Adger,,,,ch8.62.g.07,That Terry left the dinner party early annoyed the host.,ch8.64.*.07,That Terry left the dinner party early annoyed the host was obvious.
Adger,,,,ch8.62.g.07,That Terry left the dinner party early annoyed the host.,ch8.65.*.07,I said that that Terry left the dinner party early annoyed the host.
Adger,,,,ch8.62.g.08,That Stanley disobeyed an order frustrated the other soldiers.,ch8.64.*.08,That Stanley disobeyed an order frustrated the other soldiers concerned the unit commander.
Adger,,,,ch8.62.g.08,That Stanley disobeyed an order frustrated the other soldiers.,ch8.65.*.08,I said that that Stanley disobeyed an order frustrated the other soldiers.
Adger,,,,ch8.70.g.01,There arrived a new actor on the set.,ch8.71.*.01,The director arrived a new actor on the set.
Adger,,,,ch8.70.g.02,There finally emerged a consensus.,ch8.71.*.02,The debaters finally emerged a consensus.
Adger,,,,ch8.70.g.03,There existed two methods for solving the problem.,ch8.71.*.03,The book existed two methods for solving the problem.
Adger,,,,ch8.70.g.04,There ensued a long debate.,ch8.71.*.04,The politicians ensued a long debate.
Adger,,,,ch8.70.g.05,There arose a new a problem.,ch8.71.*.05,The city arose a new a problem.
Adger,,,,ch8.70.g.06,There arrived a new student in the class.,ch8.71.*.06,The teacher arrived a new student in the class.
Adger,,,,ch8.70.g.07,There ensued a loud argument.,ch8.71.*.07,The couple ensued a loud argument.
Adger,,,,ch8.70.g.08,There existed three types of Roman houses.,ch8.71.*.08,The architect existed three types of Roman houses.
Adger,,,,ch8.74-75.g.01,Laura tried to bathe her children.,"ch8.76,78.*.01",Laura tried Laura to bathe her children.
Adger,,,,ch8.74-75.g.01,Laura tried to bathe her children.,"ch8.77,79.*.01",Laura tried the babysitter to bathe her children.
Adger,,,,ch8.74-75.g.02,Nate planned to watch television.,"ch8.76,78.*.02",Nate planned Nate to watch television.
Adger,,,,ch8.74-75.g.02,Nate planned to watch television.,"ch8.77,79.*.02",Nate planned the children to watch television.
Adger,,,,ch8.74-75.g.03,Darryl attempted to check his email.,"ch8.76,78.*.03",Darryl attempted Darryl to check his email.
Adger,,,,ch8.74-75.g.03,Darryl attempted to check his email.,"ch8.77,79.*.03",Darryl attempted the manager to check his email.
Adger,,,,ch8.74-75.g.04,Brandon hoped to see the new movie.,"ch8.76,78.*.04",Brandon hoped Brandon to see the new movie.
Adger,,,,ch8.74-75.g.04,Brandon hoped to see the new movie.,"ch8.77,79.*.04",Brandon hoped the critic to see the new movie.
Adger,,,,ch8.74-75.g.05,Cathy hoped to pass her exams.,"ch8.76,78.*.05",Cathy hoped Cathy to pass her exams.
Adger,,,,ch8.74-75.g.05,Cathy hoped to pass her exams.,"ch8.77,79.*.05",Cathy hoped the studen to pass her exams.
Adger,,,,ch8.74-75.g.06,Jack attempted to bake a cake.,"ch8.76,78.*.06",Jack attempted Jack to bake a cake.
Adger,,,,ch8.74-75.g.06,Jack attempted to bake a cake.,"ch8.77,79.*.06",Jack attempted the chef to bake a cake.
Adger,,,,ch8.74-75.g.07,Shelly planned to attend law school.,"ch8.76,78.*.07",Shelly planned Shelly to attend law school.
Adger,,,,ch8.74-75.g.07,Shelly planned to attend law school.,"ch8.77,79.*.07",Shelly planned the girl to attend law school.
Adger,,,,ch8.74-75.g.08,Alex tried to join the swim team.,"ch8.76,78.*.08",Alex tried Alex to join the swim team.
Adger,,,,ch8.74-75.g.08,Alex tried to join the swim team.,"ch8.77,79.*.08",Alex tried the boy to join the swim team.
Adger,,VERIFY,,ch8.93.g.01,No one expected to win.,ch8.92.*.01,We believed to be omnipotent.
Adger,,VERIFY,,ch8.93.g.02,No one wanted to be foolish.,ch8.92.*.02,We considered to be intelligent.
Adger,,VERIFY,,ch8.93.g.03,No one preferred to be greedy.,ch8.92.*.03,We thought to be generous.
Adger,,VERIFY,,ch8.93.g.04,No one wanted to be dishonest.,ch8.92.*.04,We assumed to be honest.
Adger,,VERIFY,,ch8.93.g.05,No one wanted to be untrustworthy.,ch8.92.*.05,We assumed to be trustworthy.
Adger,,VERIFY,,ch8.93.g.06,No one preferred to be clumsy.,ch8.92.*.06,We thought to be charming.
Adger,,VERIFY,,ch8.93.g.07,No one wanted to be impatient.,ch8.92.*.07,We considered to be wise.
Adger,,VERIFY,,ch8.93.g.08,No one expected to be caught.,ch8.92.*.08,We believed to be responsible.
Adger,,,,ch9.120.g.01,Who poisoned who?,ch9.120.*.01,Who did who poison?
Adger,,,,ch9.120.g.02,Who bought what?,ch9.120.*.02,What did who buy?
Adger,,,,ch9.120.g.03,Who read what?,ch9.120.*.03,What did who read?
Adger,,,,ch9.120.g.04,Who helped who?,ch9.120.*.04,Who did who help?
Adger,,,,ch9.120.g.05,Who brought what to the party?,ch9.120.*.05,What did who bring to the party?
Adger,,,,ch9.120.g.06,Who cooked what for breakfast?,ch9.120.*.06,What did who cook for breakfast?
Adger,,,,ch9.120.g.07,Who asked who to the prom?,ch9.120.*.07,Who did who ask to the prom?
Adger,,,,ch9.120.g.08,Who studied what in school?,ch9.120.*.08,What did who study in school?
Adger,,,,ch9.122.g.01,Who did Anna introduce to whom?,ch9.123.*.01,Who did Anna introduce who to?
Adger,,,,ch9.122.g.02,What did Sandy give to whom?,ch9.123.*.02,Who did Sandy give what to?
Adger,,,,ch9.122.g.03,What did Bill send to whom?,ch9.123.*.03,Who did Bill send what to?
Adger,,,,ch9.122.g.04,What did Jessica loan to whom?,ch9.123.*.04,Who did Jessica loan what to?
Adger,,,,ch9.122.g.05,What did Jeff throw to whom?,ch9.123.*.05,Who did Jeff throw what to?
Adger,,,,ch9.122.g.06,What did Reggie sell to whom?,ch9.123.*.06,Who did Reggie sell what to?
Adger,,,,ch9.122.g.07,What did Crystal tell to whom?,ch9.123.*.07,Who did Crystal tell what to?
Adger,,,,ch9.122.g.08,What did Heather teach to whom?,ch9.123.*.08,Who did Heather teach what to?
Adger,,,,ch9.124.g.01,Which poet wrote which poem?,ch9.120.*.01,Who did who poison?
Adger,,,,ch9.124.g.02,Which customer bought which toy?,ch9.120.*.02,What did who buy?
Adger,,,,ch9.124.g.03,Which student read which book?,ch9.120.*.03,What did who read?
Adger,,,,ch9.124.g.04,Which nurse helped which patient?,ch9.120.*.04,Who did who help?
Adger,,,,ch9.124.g.05,Which guest brought which dessert to the party?,ch9.120.*.05,What did who bring to the party?
Adger,,,,ch9.124.g.06,Which chef cooked which entrée for breakfast?,ch9.120.*.06,What did who cook for breakfast?
Adger,,,,ch9.124.g.07,Which football player asked which cheerleader to the prom?,ch9.120.*.07,Who did who ask to the prom?
Adger,,,,ch9.124.g.08,Which student studied which major in school?,ch9.120.*.08,What did who study in school?
Adger,,,,ch9.125.g.01,Which poem did which poet write?,ch9.120.*.01,Who did who poison?
Adger,,,,ch9.125.g.02,Which toy did which customer buy?,ch9.120.*.02,What did who buy?
Adger,,,,ch9.125.g.03,Which book did which student read?,ch9.120.*.03,What did who read?
Adger,,,,ch9.125.g.04,Which patient did which nurse help?,ch9.120.*.04,Who did who help?
Adger,,,,ch9.125.g.05,Which dessert did which guest bring to the party?,ch9.120.*.05,What did who bring to the party?
Adger,,,,ch9.125.g.06,Which entrée did which chef cook for breakfast?,ch9.120.*.06,What did who cook for breakfast?
Adger,,,,ch9.125.g.07,Which cheerleader did which football player ask to the prom?,ch9.120.*.07,Who did who ask to the prom?
Adger,,,,ch9.125.g.08,Which major did which student study in school?,ch9.120.*.08,What did who study in school?
Adger,,,,ch9.28-29.g.01,Which poem did Harry recite?,ch9.25-27.*.01,Where place are you living?
Adger,,VERIFY,,ch9.28-29.g.01,Which poem did Harry recite?,ch9.32-33.*.01,Which the poem did Harry recite?
Adger,,,,ch9.28-29.g.02,What kind of actor is he?,ch9.25-27.*.02,When time will you be there?
Adger,,VERIFY,,ch9.28-29.g.02,What kind of actor is he?,ch9.32-33.*.02,What the kind of actor is he?
Adger,,,,ch9.28-29.g.03,Which criminal did you see?,ch9.25-27.*.03,Who guy did you see?
Adger,,VERIFY,,ch9.28-29.g.03,Which criminal did you see?,ch9.32-33.*.03,Which the criminal did you see?
Adger,,,,ch9.28-29.g.04,What kind of store do you like to shop at?,ch9.25-27.*.04,Where store do you like to shop?
Adger,,VERIFY,,ch9.28-29.g.04,What kind of store do you like to shop at?,ch9.32-33.*.04,What the kind of store do you like to shop at?
Adger,,,,ch9.28-29.g.05,Which train did you arrive on?,ch9.25-27.*.05,When time did you arrive?
Adger,,VERIFY,,ch9.28-29.g.05,Which train did you arrive on?,ch9.32-33.*.05,Which the train did you arrive on?
Adger,,,,ch9.28-29.g.06,Which bridesmaid did you escort?,ch9.25-27.*.06,Who bridesmaid did you escort?
Adger,,VERIFY,,ch9.28-29.g.06,Which bridesmaid did you escort?,ch9.32-33.*.06,Which the bridesmaid did you escort?
Adger,,,,ch9.28-29.g.07,What kind of school did you attend?,ch9.25-27.*.07,Where place did you go?
Adger,,VERIFY,,ch9.28-29.g.07,What kind of school did you attend?,ch9.32-33.*.07,What the kind of school did you attend?
Adger,,,,ch9.28-29.g.08,Which teacher do you admire most?,ch9.25-27.*.08,Who teacher do you admire most?
Adger,,VERIFY,,ch9.28-29.g.08,Which teacher do you admire most?,ch9.32-33.*.08,Which the teacher do you admire most?
Adger,,,,ch9.4.g.01,Who did Nancy poison?,ch9.12.*.01,Someone did Nancy poison.
Adger,,,,ch9.4.g.02,What did Carl buy?,ch9.12.*.02,Something did Carl buy.
Adger,,,,ch9.4.g.03,When did Lindsay leave?,ch9.12.*.03,Some time did Lindsay leave.
Adger,,,,ch9.4.g.04,How did Lewis survive?,ch9.12.*.04,Somehow did Lewis survive.
Adger,,,,ch9.4.g.05,Where did Sophie live?,ch9.12.*.05,Somewhere did Sophie live.
Adger,,,,ch9.4.g.06,What did Dan cook for breakfast?,ch9.12.*.06,Something did Dan cook for breakfast.
Adger,,,,ch9.4.g.07,Who did Lisa marry?,ch9.12.*.07,Someone did Lisa marry.
Adger,,,,ch9.4.g.08,Where did Katie go to school?,ch9.12.*.08,Somewhere did Katie go to school.
Adger,,,,ch9.83.g.01,I wondered if we could leave early.,ch9.83.*.01,I wondered could we leave early.
Adger,,,,ch9.83.g.02,I wondered if we would miss the party.,ch9.83.*.02,I wondered would we miss the party.
Adger,,,,ch9.83.g.03,I wondered if we should call the police.,ch9.83.*.03,I wondered should we call the police.
Adger,,,,ch9.83.g.04,I wondered if we could find a replacement.,ch9.83.*.04,I wondered could we find a replacement.
Adger,,,,ch9.83.g.05,I wondered if we would lose the match.,ch9.83.*.05,I wondered would we lose the match.
Adger,,,,ch9.83.g.06,I wondered if we should follow the teacher's advice.,ch9.83.*.06,I wondered should we follow the teacher's advice.
